Time_1s,Driver_ID,LapID,GPS Longitude,GPS Latitude,GPS Bearing,Accelerometer (Total),Accelerometer (X),Accelerometer (Y),Accelerometer (Z),Coolant,RPM,Altitude(GPS),OBD Speed,kff1298,Torque,F_M,AuthorisedClass,Throttle_Position,Engine_Load,Intake_Air_Temp,Catalyst_Temperature,Gear,Trip_Distance_m,Timestamp
1359,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1811,100,58.5,0,30.0,0,Car,0.0,10.0,26.1,549.0,4,18829.9,2024-03-04 08:22:39
1360,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1796,100,58.0,0,30.0,0,Car,0.0,10.0,26.1,548.6,4,18846.0,2024-03-04 08:22:40
1361,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1780,100,57.5,0,30.0,0,Car,0.0,10.0,26.1,548.2,4,18862.0,2024-03-04 08:22:41
1362,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1765,100,57.0,0,30.0,0,Car,0.0,10.0,26.2,547.8,4,18877.8,2024-03-04 08:22:42
1363,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1749,100,56.5,0,30.0,0,Car,0.0,10.0,26.2,547.4,4,18893.5,2024-03-04 08:22:43
1364,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1734,100,56.0,0,30.0,0,Car,0.0,10.0,26.2,547.0,4,18909.1,2024-03-04 08:22:44
1365,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1718,100,55.5,0,30.0,0,Car,0.0,10.0,26.2,546.6,4,18924.5,2024-03-04 08:22:45
1366,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1703,100,55.0,0,30.0,0,Car,0.0,10.0,26.3,546.2,4,18939.8,2024-03-04 08:22:46
1367,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1687,100,54.5,0,30.0,0,Car,0.0,10.0,26.3,545.8,4,18954.9,2024-03-04 08:22:47
1368,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1672,100,54.0,0,30.0,0,Car,0.0,10.0,26.3,545.4,4,18970.0,2024-03-04 08:22:48
1369,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1656,100,53.5,0,30.0,0,Car,0.0,10.0,26.3,544.9,4,18984.8,2024-03-04 08:22:49
1370,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1641,100,53.0,0,30.0,0,Car,0.0,10.0,26.4,544.5,4,18999.6,2024-03-04 08:22:50
1371,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1625,100,52.5,0,30.0,0,Car,0.0,10.0,26.4,544.1,4,19014.2,2024-03-04 08:22:51
1372,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1610,100,52.0,0,30.0,0,Car,0.0,10.0,26.4,543.6,4,19028.6,2024-03-04 08:22:52
1373,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1594,100,51.5,0,30.0,0,Car,0.0,10.0,26.4,543.2,4,19042.9,2024-03-04 08:22:53
1374,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1579,100,51.0,0,30.0,0,Car,0.0,10.0,26.5,542.8,4,19057.1,2024-03-04 08:22:54
1375,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1563,100,50.5,0,30.0,0,Car,0.0,10.0,26.5,542.3,4,19071.1,2024-03-04 08:22:55
1376,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1548,100,50.0,0,30.0,0,Car,0.0,10.0,26.5,541.9,4,19085.0,2024-03-04 08:22:56
1377,SimDriver_01,1,0,0,0,0,0,0,0,90.1,5365,100,49.5,0,30.0,0,Car,0.0,10.0,26.5,543.3,1,19098.8,2024-03-04 08:22:57
1378,SimDriver_01,1,0,0,0,0,0,0,0,90.1,5311,100,49.0,0,30.0,0,Car,0.0,10.0,26.6,544.8,1,19112.4,2024-03-04 08:22:58
1379,SimDriver_01,1,0,0,0,0,0,0,0,90.1,5257,100,48.5,0,30.0,0,Car,0.0,10.0,26.6,546.1,1,19125.9,2024-03-04 08:22:59
1380,SimDriver_01,1,0,0,0,0,0,0,0,90.1,5203,100,48.0,0,30.0,0,Car,0.0,10.0,26.6,547.5,1,19139.2,2024-03-04 08:23:00
1381,SimDriver_01,1,0,0,0,0,0,0,0,90.1,5148,100,47.5,0,30.0,0,Car,0.0,10.0,26.6,548.8,1,19152.5,2024-03-04 08:23:01
1382,SimDriver_01,1,0,0,0,0,0,0,0,90.1,5094,100,47.0,0,30.0,0,Car,0.0,10.0,26.7,550.0,1,19165.5,2024-03-04 08:23:02
1383,SimDriver_01,1,0,0,0,0,0,0,0,90.1,5040,100,46.5,0,30.0,0,Car,0.0,10.0,26.7,551.3,1,19178.4,2024-03-04 08:23:03
1384,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4986,100,46.0,0,30.0,0,Car,0.0,10.0,26.7,552.4,1,19191.2,2024-03-04 08:23:04
1385,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4932,100,45.5,0,30.0,0,Car,0.0,10.0,26.7,553.6,1,19203.9,2024-03-04 08:23:05
1386,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4878,100,45.0,0,30.0,0,Car,0.0,10.0,26.8,554.7,1,19216.4,2024-03-04 08:23:06
1387,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4823,100,44.5,0,30.0,0,Car,0.0,10.0,26.8,555.7,1,19228.8,2024-03-04 08:23:07
1388,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4769,100,44.0,0,30.0,0,Car,0.0,10.0,26.8,556.8,1,19241.0,2024-03-04 08:23:08
1389,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4715,100,43.5,0,30.0,0,Car,0.0,10.0,26.8,557.8,1,19253.1,2024-03-04 08:23:09
1390,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4661,100,43.0,0,30.0,0,Car,0.0,10.0,26.9,558.7,1,19265.0,2024-03-04 08:23:10
1391,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4607,100,42.5,0,30.0,0,Car,0.0,10.0,26.9,559.6,1,19276.9,2024-03-04 08:23:11
1392,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4553,100,42.0,0,30.0,0,Car,0.0,10.0,26.9,560.5,1,19288.5,2024-03-04 08:23:12
1393,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4499,100,41.5,0,30.0,0,Car,0.0,10.0,26.9,561.4,1,19300.1,2024-03-04 08:23:13
1394,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4444,100,41.0,0,30.0,0,Car,0.0,10.0,27.0,562.2,1,19311.5,2024-03-04 08:23:14
1395,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4390,100,40.5,0,30.0,0,Car,0.0,10.0,27.0,562.9,1,19322.7,2024-03-04 08:23:15
1396,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4336,100,40.0,0,30.0,0,Car,0.0,10.0,27.0,563.7,1,19333.9,2024-03-04 08:23:16
1397,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4282,100,39.5,0,30.0,0,Car,0.0,10.0,27.0,564.4,1,19344.8,2024-03-04 08:23:17
1398,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4228,100,39.0,0,30.0,0,Car,0.0,10.0,27.1,565.1,1,19355.7,2024-03-04 08:23:18
1399,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4174,100,38.5,0,30.0,0,Car,0.0,10.0,27.1,565.7,1,19366.4,2024-03-04 08:23:19
1400,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4119,100,38.0,0,30.0,0,Car,0.0,10.0,27.1,566.3,1,19377.0,2024-03-04 08:23:20
1401,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4065,100,37.5,0,30.0,0,Car,0.0,10.0,27.1,566.9,1,19387.4,2024-03-04 08:23:21
1402,SimDriver_01,1,0,0,0,0,0,0,0,90.1,4011,100,37.0,0,30.0,0,Car,0.0,10.0,27.2,567.4,1,19397.7,2024-03-04 08:23:22
1403,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3957,100,36.5,0,30.0,0,Car,0.0,10.0,27.2,567.9,1,19407.8,2024-03-04 08:23:23
1404,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3903,100,36.0,0,30.0,0,Car,0.0,10.0,27.2,568.4,1,19417.8,2024-03-04 08:23:24
1405,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3849,100,35.5,0,30.0,0,Car,0.0,10.0,27.2,568.8,1,19427.7,2024-03-04 08:23:25
1406,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3794,100,35.0,0,30.0,0,Car,0.0,10.0,27.3,569.2,1,19437.4,2024-03-04 08:23:26
1407,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3740,100,34.5,0,30.0,0,Car,0.0,10.0,27.3,569.6,1,19447.0,2024-03-04 08:23:27
1408,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3686,100,34.0,0,30.0,0,Car,0.0,10.0,27.3,570.0,1,19456.5,2024-03-04 08:23:28
1409,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3632,100,33.5,0,30.0,0,Car,0.0,10.0,27.3,570.3,1,19465.8,2024-03-04 08:23:29
1410,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3578,100,33.0,0,30.0,0,Car,0.0,10.0,27.4,570.6,1,19475.0,2024-03-04 08:23:30
1411,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3524,100,32.5,0,30.0,0,Car,0.0,10.0,27.4,570.8,1,19484.0,2024-03-04 08:23:31
1412,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3470,100,32.0,0,30.0,0,Car,0.0,10.0,27.4,571.0,1,19492.9,2024-03-04 08:23:32
1413,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3415,100,31.5,0,30.0,0,Car,0.0,10.0,27.4,571.2,1,19501.7,2024-03-04 08:23:33
1414,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3361,100,31.0,0,30.0,0,Car,0.0,10.0,27.5,571.4,1,19510.3,2024-03-04 08:23:34
1415,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3307,100,30.5,0,30.0,0,Car,0.0,10.0,27.5,571.5,1,19518.8,2024-03-04 08:23:35
1416,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3253,100,30.0,0,30.0,0,Car,0.0,10.0,27.5,571.7,1,19527.1,2024-03-04 08:23:36
1417,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3199,100,29.5,0,30.0,0,Car,0.0,10.0,27.5,571.7,1,19535.3,2024-03-04 08:23:37
1418,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3145,100,29.0,0,30.0,0,Car,0.0,10.0,27.6,571.8,1,19543.4,2024-03-04 08:23:38
1419,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3090,100,28.5,0,30.0,0,Car,0.0,10.0,27.6,571.8,1,19551.3,2024-03-04 08:23:39
1420,SimDriver_01,1,0,0,0,0,0,0,0,90.1,3036,100,28.0,0,30.0,0,Car,0.0,10.0,27.6,571.8,1,19559.1,2024-03-04 08:23:40
1421,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2982,100,27.5,0,30.0,0,Car,0.0,10.0,27.6,571.8,1,19566.7,2024-03-04 08:23:41
1422,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2928,100,27.0,0,30.0,0,Car,0.0,10.0,27.7,571.7,1,19574.3,2024-03-04 08:23:42
1423,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2874,100,26.5,0,30.0,0,Car,0.0,10.0,27.7,571.7,1,19581.6,2024-03-04 08:23:43
1424,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2820,100,26.0,0,30.0,0,Car,0.0,10.0,27.7,571.6,1,19588.9,2024-03-04 08:23:44
1425,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2765,100,25.5,0,30.0,0,Car,0.0,10.0,27.7,571.4,1,19596.0,2024-03-04 08:23:45
1426,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2711,100,25.0,0,30.0,0,Car,0.0,10.0,27.8,571.3,1,19602.9,2024-03-04 08:23:46
1427,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2657,100,24.5,0,30.0,0,Car,0.0,10.0,27.8,571.1,1,19609.7,2024-03-04 08:23:47
1428,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2603,100,24.0,0,30.0,0,Car,0.0,10.0,27.8,570.9,1,19616.4,2024-03-04 08:23:48
1429,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2549,100,23.5,0,30.0,0,Car,0.0,10.0,27.8,570.6,1,19622.9,2024-03-04 08:23:49
1430,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2495,100,23.0,0,30.0,0,Car,0.0,10.0,27.9,570.4,1,19629.3,2024-03-04 08:23:50
1431,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2441,100,22.5,0,30.0,0,Car,0.0,10.0,27.9,570.1,1,19635.6,2024-03-04 08:23:51
1432,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2386,100,22.0,0,30.0,0,Car,0.0,10.0,27.9,569.8,1,19641.7,2024-03-04 08:23:52
1433,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2332,100,21.5,0,30.0,0,Car,0.0,10.0,27.9,569.5,1,19647.7,2024-03-04 08:23:53
1434,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2278,100,21.0,0,30.0,0,Car,0.0,10.0,28.0,569.1,1,19653.5,2024-03-04 08:23:54
1435,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2224,100,20.5,0,30.0,0,Car,0.0,10.0,28.0,568.7,1,19659.3,2024-03-04 08:23:55
1436,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2170,100,20.0,0,30.0,0,Car,0.0,10.0,28.0,568.3,1,19664.8,2024-03-04 08:23:56
1437,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1209,100,19.5,0,30.0,0,Car,0.0,10.0,28.0,567.4,2,19670.2,2024-03-04 08:23:57
1438,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1178,100,19.0,0,30.0,0,Car,0.0,10.0,28.1,566.6,2,19675.5,2024-03-04 08:23:58
1439,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1147,100,18.5,0,30.0,0,Car,0.0,10.0,28.1,565.7,2,19680.7,2024-03-04 08:23:59
1440,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1147,100,18.5,0,30.0,0,Car,0.3,10.0,28.1,564.8,2,19685.8,2024-03-04 08:24:00
1441,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1148,100,18.6,0,30.0,0,Car,2.0,10.0,28.1,563.9,2,19691.0,2024-03-04 08:24:01
1442,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1149,100,18.6,0,30.0,0,Car,1.0,10.0,28.1,563.0,2,19696.1,2024-03-04 08:24:02
1443,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1150,100,18.6,0,30.0,0,Car,2.5,10.0,28.1,562.2,2,19701.3,2024-03-04 08:24:03
1444,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1152,100,18.6,0,30.0,0,Car,3.9,10.0,28.1,561.3,2,19706.5,2024-03-04 08:24:04
1445,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1155,100,18.7,0,30.0,0,Car,4.4,10.0,28.1,560.5,2,19711.7,2024-03-04 08:24:05
1446,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1156,100,18.7,0,30.0,0,Car,2.8,10.0,28.1,559.7,2,19716.9,2024-03-04 08:24:06
1447,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1159,100,18.7,0,30.0,0,Car,4.1,10.0,28.1,558.9,2,19722.1,2024-03-04 08:24:07
1448,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1161,100,18.8,0,30.0,0,Car,5.1,10.0,28.1,558.1,2,19727.3,2024-03-04 08:24:08
1449,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1165,100,18.8,0,30.0,0,Car,6.2,10.0,28.1,557.3,2,19732.5,2024-03-04 08:24:09
1450,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1169,100,18.9,0,30.0,0,Car,6.8,10.0,28.1,556.5,2,19737.8,2024-03-04 08:24:10
1451,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1173,100,19.0,0,30.0,0,Car,8.4,10.0,28.1,555.7,2,19743.0,2024-03-04 08:24:11
1452,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1178,100,19.0,0,30.0,0,Car,9.0,10.0,28.1,554.9,2,19748.3,2024-03-04 08:24:12
1453,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1183,100,19.1,0,34.5,0,Car,8.4,11.5,28.1,554.2,2,19753.6,2024-03-04 08:24:13
1454,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1189,100,19.2,0,43.1,0,Car,10.3,14.4,28.0,553.5,2,19759.0,2024-03-04 08:24:14
1455,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1195,100,19.3,0,36.8,0,Car,10.9,12.3,28.0,552.8,2,19764.3,2024-03-04 08:24:15
1456,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1200,100,19.4,0,35.6,0,Car,9.2,11.9,28.0,552.2,2,19769.7,2024-03-04 08:24:16
1457,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1206,100,19.5,0,30.0,0,Car,9.5,10.0,28.0,551.4,2,19775.1,2024-03-04 08:24:17
1458,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1212,100,19.6,0,40.8,0,Car,11.3,13.6,28.0,550.8,2,19780.6,2024-03-04 08:24:18
1459,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1219,100,19.7,0,48.6,0,Car,11.9,16.2,28.0,550.2,2,19786.0,2024-03-04 08:24:19
1460,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1225,100,19.8,0,48.6,0,Car,12.0,16.2,28.0,549.7,2,19791.5,2024-03-04 08:24:20
1461,SimDriver_01,1,0,0,0,0,0,0,0,90.1,1232,100,19.9,0,40.1,0,Car,12.6,13.4,28.0,549.0,2,19797.1,2024-03-04 08:24:21
1462,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2168,100,20.0,0,39.5,0,Car,11.0,13.2,28.0,548.9,1,19802.6,2024-03-04 08:24:22
1463,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2179,100,20.1,0,30.0,0,Car,12.3,10.0,28.0,548.7,1,19808.2,2024-03-04 08:24:23
1464,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2191,100,20.2,0,39.3,0,Car,11.8,13.1,28.0,548.6,1,19813.8,2024-03-04 08:24:24
1465,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2202,100,20.3,0,44.4,0,Car,10.9,14.8,28.0,548.5,1,19819.5,2024-03-04 08:24:25
1466,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2211,100,20.4,0,31.1,0,Car,9.4,10.4,28.0,548.3,1,19825.2,2024-03-04 08:24:26
1467,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2219,100,20.5,0,33.7,0,Car,8.4,11.2,28.0,548.2,1,19830.9,2024-03-04 08:24:27
1468,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2228,100,20.6,0,40.5,0,Car,9.3,13.5,28.0,548.1,1,19836.6,2024-03-04 08:24:28
1469,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2237,100,20.7,0,30.0,0,Car,9.0,10.0,28.0,547.9,1,19842.3,2024-03-04 08:24:29
1470,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2246,100,20.7,0,40.0,0,Car,9.2,13.3,28.0,547.8,1,19848.1,2024-03-04 08:24:30
1471,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2256,100,20.8,0,40.2,0,Car,10.2,13.4,28.0,547.7,1,19853.9,2024-03-04 08:24:31
1472,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2267,100,20.9,0,41.9,0,Car,11.7,14.0,28.0,547.7,1,19859.7,2024-03-04 08:24:32
1473,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2277,100,21.0,0,31.9,0,Car,9.9,10.6,28.0,547.5,1,19865.5,2024-03-04 08:24:33
1474,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2287,100,21.1,0,37.6,0,Car,10.3,12.5,28.0,547.5,1,19871.4,2024-03-04 08:24:34
1475,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2295,100,21.2,0,35.3,0,Car,8.3,11.8,27.9,547.4,1,19877.3,2024-03-04 08:24:35
1476,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2303,100,21.3,0,32.1,0,Car,8.3,10.7,27.9,547.3,1,19883.2,2024-03-04 08:24:36
1477,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2311,100,21.3,0,37.1,0,Car,8.3,12.4,27.9,547.2,1,19889.1,2024-03-04 08:24:37
1478,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2317,100,21.4,0,30.0,0,Car,6.6,10.0,27.9,547.1,1,19895.0,2024-03-04 08:24:38
1479,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2322,100,21.4,0,30.0,0,Car,5.0,10.0,27.9,547.0,1,19901.0,2024-03-04 08:24:39
1480,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2328,100,21.5,0,30.0,0,Car,6.6,10.0,27.9,546.9,1,19907.0,2024-03-04 08:24:40
1481,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2334,100,21.6,0,30.0,0,Car,6.1,10.0,27.9,546.8,1,19913.0,2024-03-04 08:24:41
1482,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2339,100,21.6,0,30.0,0,Car,5.6,10.0,27.9,546.7,1,19919.0,2024-03-04 08:24:42
1483,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2345,100,21.7,0,30.0,0,Car,5.7,10.0,27.9,546.6,1,19925.0,2024-03-04 08:24:43
1484,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2352,100,21.7,0,30.0,0,Car,7.6,10.0,27.9,546.5,1,19931.0,2024-03-04 08:24:44
1485,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2361,100,21.8,0,30.0,0,Car,8.9,10.0,27.9,546.4,1,19937.1,2024-03-04 08:24:45
1486,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2368,100,21.9,0,31.9,0,Car,7.4,10.6,27.9,546.3,1,19943.1,2024-03-04 08:24:46
1487,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2374,100,21.9,0,30.0,0,Car,5.9,10.0,27.9,546.3,1,19949.2,2024-03-04 08:24:47
1488,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2378,100,22.0,0,30.0,0,Car,5.0,10.0,27.9,546.2,1,19955.3,2024-03-04 08:24:48
1489,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2382,100,22.0,0,30.0,0,Car,3.4,10.0,27.9,546.1,1,19961.4,2024-03-04 08:24:49
1490,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2386,100,22.0,0,30.0,0,Car,4.3,10.0,27.9,546.0,1,19967.6,2024-03-04 08:24:50
1491,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2389,100,22.1,0,30.0,0,Car,2.8,10.0,27.9,546.0,1,19973.7,2024-03-04 08:24:51
1492,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2391,100,22.1,0,30.0,0,Car,2.5,10.0,27.9,545.9,1,19979.8,2024-03-04 08:24:52
1493,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2392,100,22.1,0,30.0,0,Car,0.9,10.0,27.9,545.9,1,19985.9,2024-03-04 08:24:53
1494,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2338,100,21.6,0,30.0,0,Car,0.0,10.0,27.9,545.8,1,19991.9,2024-03-04 08:24:54
1495,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2284,100,21.1,0,30.0,0,Car,0.0,10.0,28.0,545.6,1,19997.8,2024-03-04 08:24:55
1496,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2229,100,20.6,0,30.0,0,Car,0.0,10.0,28.0,545.5,1,20003.5,2024-03-04 08:24:56
1497,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2231,100,20.6,0,30.0,0,Car,1.9,10.0,28.0,545.4,1,20009.2,2024-03-04 08:24:57
1498,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2234,100,20.6,0,30.0,0,Car,3.2,10.0,28.0,545.2,1,20015.0,2024-03-04 08:24:58
1499,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2238,100,20.7,0,30.0,0,Car,3.8,10.0,28.0,545.1,1,20020.7,2024-03-04 08:24:59
1500,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2244,100,20.7,0,30.0,0,Car,6.3,10.0,28.0,545.0,1,20026.5,2024-03-04 08:25:00
1501,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2253,100,20.8,0,30.0,0,Car,8.8,10.0,28.0,544.8,1,20032.3,2024-03-04 08:25:01
1502,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2264,100,20.9,0,45.3,0,Car,11.3,15.1,28.0,544.8,1,20038.1,2024-03-04 08:25:02
1503,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2277,100,21.0,0,49.1,0,Car,13.8,16.4,28.0,544.8,1,20043.9,2024-03-04 08:25:03
1504,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2293,100,21.2,0,36.0,0,Car,16.3,12.0,27.9,544.8,1,20049.8,2024-03-04 08:25:04
1505,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2311,100,21.3,0,57.2,0,Car,18.8,19.1,27.9,544.9,1,20055.7,2024-03-04 08:25:05
1506,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2332,100,21.5,0,50.0,0,Car,21.3,16.7,27.9,544.9,1,20061.7,2024-03-04 08:25:06
1507,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2355,100,21.7,0,73.2,0,Car,23.8,24.4,27.9,545.1,1,20067.7,2024-03-04 08:25:07
1508,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2380,100,22.0,0,55.4,0,Car,26.3,18.5,27.9,545.3,1,20073.8,2024-03-04 08:25:08
1509,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2408,100,22.2,0,90.7,0,Car,28.8,30.2,27.9,545.6,1,20080.0,2024-03-04 08:25:09
1510,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2438,100,22.5,0,77.2,0,Car,31.3,25.7,27.9,545.9,1,20086.3,2024-03-04 08:25:10
1511,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2470,100,22.8,0,82.6,0,Car,33.8,27.5,27.9,546.2,1,20092.6,2024-03-04 08:25:11
1512,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2505,100,23.1,0,79.9,0,Car,36.3,26.6,27.9,546.5,1,20099.0,2024-03-04 08:25:12
1513,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2542,100,23.5,0,94.7,0,Car,38.8,31.6,27.8,547.0,1,20105.5,2024-03-04 08:25:13
1514,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2582,100,23.8,0,102.5,0,Car,41.3,34.2,27.8,547.5,1,20112.2,2024-03-04 08:25:14
1515,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2624,100,24.2,0,125.8,0,Car,43.8,41.9,27.8,548.2,1,20118.9,2024-03-04 08:25:15
1516,SimDriver_01,1,0,0,0,0,0,0,0,90.1,2668,100,24.6,0,131.5,0,Car,46.3,43.8,27.8,548.9,1,20125.7,2024-03-04 08:25:16
